order_id,order_date,product,category,region,quantity,unit_price,discount,revenue,cost,profit
100782,2025-01-16,Sharp Notebook Set,Office Supplies,West,1,12.62,0.0,12.62,9.22,3.4
100801,2025-01-16,Vivid Monitor 27in,Electronics,South,2,258.6,0.1,465.48,341.78,123.7
100928,2025-01-16,Comfy Bookshelf,Furniture,South,1,159.86,0.0,159.86,97.07,62.79
102734,2025-01-16,Sharp Whiteboard,Office Supplies,North,1,63.92,0.0,63.92,37.67,26.25
103627,2025-01-16,Sharp Notebook Set,Office Supplies,North,2,12.38,0.0,24.76,18.35,6.41
100440,2025-01-17,Aero Laptop 14,Electronics,North,3,1001.51,0.0,3004.52,2071.33,933.19
100690,2025-01-17,Aero Laptop 14,Electronics,Central,1,945.56,0.0,945.56,697.94,247.62
101902,2025-01-17,Comfy Standing Desk,Furniture,Central,2,423.02,0.1,761.44,572.31,189.13
102331,2025-01-17,Aero Laptop 14,Electronics,West,2,927.68,0.1,1669.82,1030.58,639.24
102808,2025-01-17,Buzz Wireless Earbuds,Electronics,East,2,81.12,0.0,162.25,116.03,46.22
103458,2025-01-17,Buzz Wireless Earbuds,Electronics,South,2,74.95,0.15,127.42,85.02,42.4
100318,2025-01-18,Comfy Standing Desk,Furniture,Central,2,411.88,0.05,782.58,529.37,253.21
101233,2025-01-18,Vivid Monitor 27in,Electronics,South,2,261.71,0.0,523.41,363.95,159.46
101927,2025-01-18,Sharp Pen Pack,Office Supplies,East,3,8.35,0.0,25.04,17.6,7.44
103213,2025-01-18,Vivid Webcam HD,Electronics,South,1,41.97,0.0,41.97,25.64,16.33
101382,2025-01-19,Comfy Bookshelf,Furniture,East,1,154.39,0.0,154.39,102.18,52.21
101771,2025-01-19,Sharp Notebook Set,Office Supplies,North,1,12.31,0.0,12.31,7.68,4.63
102033,2025-01-19,Comfy Standing Desk,Furniture,North,6,407.74,0.1,2201.79,1726.48,475.31
102849,2025-01-19,Comfy Office Chair,Furniture,South,2,234.46,0.1,422.03,278.39,143.64
102889,2025-01-19,Comfy Bookshelf,Furniture,South,2,159.33,0.0,318.66,224.57,94.09
103197,2025-01-19,Aero Laptop 14,Electronics,South,5,877.2,0.0,4385.98,2975.9,1410.08
103480,2025-01-19,Comfy Standing Desk,Furniture,West,4,405.92,0.0,1623.69,1207.14,416.55
100123,2025-01-20,Sharp Notebook Set,Office Supplies,East,2,12.35,0.0,24.69,18.39,6.3
100547,2025-01-20,Buzz Wireless Earbuds,Electronics,Central,1,86.22,0.05,81.91,52.28,29.63
102069,2025-01-20,Aero Laptop 16,Electronics,North,3,1259.22,0.1,3399.88,2227.71,1172.17
100795,2025-01-21,Buzz Bluetooth Speaker,Electronics,Central,2,57.19,0.0,114.37,72.42,41.95
101610,2025-01-21,Aero Laptop 14,Electronics,East,1,1018.82,0.0,1018.82,622.84,395.98
100005,2025-01-22,Aero Laptop 16,Electronics,South,1,1202.51,0.05,1142.39,769.55,372.84
101103,2025-01-22,Comfy Office Chair,Furniture,Central,4,220.33,0.0,881.3,504.42,376.88
102819,2025-01-22,Sharp Notebook Set,Office Supplies,North,5,11.28,0.0,56.39,41.61,14.78
103098,2025-01-22,Aero Laptop 16,Electronics,South,3,1377.96,0.0,4133.87,2733.71,1400.16
103238,2025-01-22,Buzz Wireless Earbuds,Electronics,Central,2,74.67,0.0,149.34,86.62,62.72
100533,2025-01-23,Sharp Whiteboard,Office Supplies,North,1,61.15,0.0,61.15,44.13,17.02
100854,2025-01-23,Sharp Pen Pack,Office Supplies,Central,3,7.45,0.0,22.35,15.43,6.92
100478,2025-01-24,Aero Laptop 14,Electronics,Central,1,923.34,0.0,923.34,570.12,353.22
101548,2025-01-24,Sharp Whiteboard,Office Supplies,East,2,63.75,0.0,127.5,73.95,53.55
102009,2025-01-24,Aero Laptop 14,Electronics,Central,1,1025.56,0.0,1025.56,675.39,350.17
102316,2025-01-24,Sharp Whiteboard,Office Supplies,South,1,64.37,0.0,64.37,43.22,21.15
103150,2025-01-24,Vivid Monitor 27in,Electronics,East,1,272.18,0.0,272.18,152.16,120.02
100542,2025-01-25,Comfy Bookshelf,Furniture,South,1,148.78,0.1,133.9,110.18,23.72
101157,2025-01-25,Buzz Wireless Earbuds,Electronics,Central,1,83.75,0.0,83.75,57.12,26.63
102101,2025-01-25,Aero Laptop 14,Electronics,Central,3,1025.02,0.0,3075.07,2040.3,1034.77
102873,2025-01-25,Comfy Office Chair,Furniture,East,4,228.75,0.0,914.99,574.3,340.69
103183,2025-01-25,Aero Laptop 14,Electronics,West,2,935.36,0.0,1870.72,1214.72,656.0
103400,2025-01-25,Sharp Notebook Set,Office Supplies,North,1,12.65,0.0,12.65,9.45,3.2
101315,2025-01-26,Aero Laptop 14,Electronics,East,1,964.18,0.0,964.18,599.96,364.22
101494,2025-01-26,Aero Laptop 16,Electronics,South,1,1326.16,0.0,1326.16,794.01,532.15
101514,2025-01-26,Buzz Wireless Earbuds,Electronics,West,1,86.38,0.05,82.06,62.78,19.28
101692,2025-01-26,Sharp Whiteboard,Office Supplies,Central,2,66.7,0.15,113.39,95.34,18.05
101977,2025-01-26,Vivid Webcam HD,Electronics,South,2,42.01,0.15,71.42,58.08,13.34
100010,2025-01-27,Sharp Whiteboard,Office Supplies,West,1,60.13,0.0,60.13,36.85,23.28
100662,2025-01-27,Sharp Notebook Set,Office Supplies,East,1,12.45,0.0,12.45,6.85,5.6
101652,2025-01-27,Aero Laptop 14,Electronics,South,1,885.93,0.0,885.93,504.55,381.38
101810,2025-01-27,Buzz Wireless Earbuds,Electronics,West,2,75.46,0.1,135.83,109.63,26.2
103021,2025-01-27,Aero Laptop 14,Electronics,East,2,907.95,0.0,1815.9,1002.47,813.43
103193,2025-01-27,Buzz Wireless Earbuds,Electronics,North,3,82.67,0.0,248.02,179.68,68.34
103345,2025-01-27,Comfy Bookshelf,Furniture,West,7,160.76,0.05,1069.05,656.84,412.21
100813,2025-01-28,Vivid Monitor 27in,Electronics,Central,3,269.47,0.0,808.42,517.25,291.17
101509,2025-01-28,Aero Laptop 16,Electronics,North,1,1221.26,0.0,1221.26,684.73,536.53
101565,2025-01-28,Comfy Bookshelf,Furniture,South,4,157.51,0.0,630.05,467.08,162.97
101625,2025-01-28,Aero Laptop 16,Electronics,South,5,1352.66,0.0,6763.32,4460.24,2303.08
102231,2025-01-28,Buzz Wireless Earbuds,Electronics,East,3,80.43,0.0,241.28,153.43,87.85
103305,2025-01-28,Sharp Pen Pack,Office Supplies,South,1,8.08,0.0,8.08,4.78,3.3
100134,2025-01-29,Sharp Whiteboard,Office Supplies,West,1,63.3,0.05,60.14,40.27,19.87
100628,2025-01-29,Aero Laptop 14,Electronics,West,2,1009.81,0.05,1918.65,1244.9,673.75
100682,2025-01-29,Sharp Whiteboard,Office Supplies,Central,5,68.3,0.0,341.48,210.13,131.35
101310,2025-01-29,Aero Laptop 14,Electronics,East,2,938.97,0.0,1877.93,1370.4,507.53
102614,2025-01-29,Vivid Webcam HD,Electronics,East,1,44.01,0.0,44.01,29.79,14.22
102811,2025-01-29,Aero Laptop 16,Electronics,Central,2,1202.86,0.0,2405.72,1363.08,1042.64
101242,2025-01-30,Aero Laptop 16,Electronics,South,1,1285.93,0.05,1221.63,713.6,508.03
101499,2025-01-30,Comfy Office Chair,Furniture,North,2,209.85,0.0,419.7,313.13,106.57
102863,2025-01-30,Aero Laptop 14,Electronics,Central,4,957.09,0.15,3254.1,2485.54,768.56
103595,2025-01-30,Aero Laptop 14,Electronics,Central,4,884.36,0.0,3537.44,2462.25,1075.19
100118,2025-01-31,Sharp Pen Pack,Office Supplies,East,2,7.47,0.0,14.93,10.17,4.76
101654,2025-01-31,Sharp Whiteboard,Office Supplies,East,2,61.01,0.05,115.92,86.06,29.86
101733,2025-01-31,Vivid Monitor 27in,Electronics,North,7,294.83,0.0,2063.8,1532.49,531.31
102380,2025-01-31,Comfy Office Chair,Furniture,West,2,216.66,0.0,433.33,287.07,146.26
100257,2025-02-01,Sharp Whiteboard,Office Supplies,South,3,67.34,0.1,181.81,112.79,69.02
100787,2025-02-01,Comfy Bookshelf,Furniture,South,1,147.53,0.0,147.53,98.27,49.26
101845,2025-02-01,Sharp Notebook Set,Office Supplies,East,3,12.64,0.0,37.92,21.97,15.95
102099,2025-02-01,Buzz Wireless Earbuds,Electronics,North,1,86.1,0.0,86.1,49.97,36.13
102909,2025-02-01,Buzz Bluetooth Speaker,Electronics,West,3,59.05,0.0,177.15,117.73,59.42
103383,2025-02-01,Aero Laptop 14,Electronics,West,4,959.16,0.0,3836.65,2478.22,1358.43
100104,2025-02-02,Aero Laptop 14,Electronics,West,1,1019.38,0.05,968.41,613.46,354.95
100491,2025-02-02,Comfy Office Chair,Furniture,West,1,236.0,0.1,212.4,132.02,80.38
101709,2025-02-02,Vivid Monitor 27in,Electronics,West,1,291.45,0.0,291.45,213.57,77.88
102012,2025-02-02,Buzz Bluetooth Speaker,Electronics,Central,1,61.3,0.0,61.3,42.87,18.43
102052,2025-02-02,Comfy Office Chair,Furniture,East,2,232.06,0.0,464.13,298.1,166.03
102735,2025-02-02,Buzz Bluetooth Speaker,Electronics,South,3,61.27,0.0,183.81,134.46,49.35
100193,2025-02-03,Comfy Standing Desk,Furniture,East,2,433.16,0.0,866.33,583.85,282.48
101155,2025-02-03,Comfy Office Chair,Furniture,South,1,236.55,0.0,236.55,175.96,60.59
101439,2025-02-03,Buzz Bluetooth Speaker,Electronics,South,2,60.99,0.1,109.79,87.84,21.95
101586,2025-02-03,Aero Laptop 14,Electronics,South,4,938.95,0.15,3192.43,2486.49,705.94
100021,2025-02-04,Aero Laptop 14,Electronics,East,2,963.66,0.15,1638.22,1247.65,390.57
100618,2025-02-04,Comfy Bookshelf,Furniture,West,3,147.68,0.0,443.04,260.5,182.54
101241,2025-02-04,Vivid Webcam HD,Electronics,North,1,47.67,0.0,47.67,29.92,17.75
101670,2025-02-04,Sharp Notebook Set,Office Supplies,Central,4,11.97,0.0,47.87,29.88,17.99
102525,2025-02-04,Vivid Monitor 27in,Electronics,East,2,282.43,0.0,564.86,398.66,166.2
100017,2025-02-06,Sharp Whiteboard,Office Supplies,North,2,66.99,0.0,133.97,98.78,35.19
100558,2025-02-06,Buzz Wireless Earbuds,Electronics,Central,3,79.74,0.15,203.33,131.8,71.53
101270,2025-02-06,Vivid Webcam HD,Electronics,North,2,48.38,0.15,82.24,56.84,25.4
101365,2025-02-06,Buzz Bluetooth Speaker,Electronics,East,3,60.23,0.0,180.69,116.31,64.38
101791,2025-02-06,Buzz Wireless Earbuds,Electronics,South,6,83.09,0.0,498.52,344.48,154.04
102507,2025-02-06,Buzz Wireless Earbuds,Electronics,Central,3,76.46,0.0,229.38,165.69,63.69
102600,2025-02-06,Sharp Notebook Set,Office Supplies,Central,2,11.59,0.05,22.03,13.07,8.96
103049,2025-02-06,Sharp Whiteboard,Office Supplies,Central,3,64.85,0.05,184.83,129.28,55.55
103194,2025-02-06,Sharp Whiteboard,Office Supplies,East,1,69.77,0.0,69.77,50.79,18.98
100131,2025-02-07,Comfy Office Chair,Furniture,Central,2,232.92,0.0,465.84,297.08,168.76
100272,2025-02-07,Buzz Bluetooth Speaker,Electronics,East,4,61.72,0.0,246.89,157.09,89.8
100288,2025-02-07,Sharp Notebook Set,Office Supplies,Central,2,12.04,0.0,24.07,17.91,6.16
101707,2025-02-07,Buzz Bluetooth Speaker,Electronics,West,1,55.84,0.0,55.84,38.42,17.42
102434,2025-02-07,Aero Laptop 16,Electronics,East,1,1313.17,0.1,1181.85,962.29,219.56
101329,2025-02-09,Aero Laptop 14,Electronics,West,1,989.36,0.0,989.36,617.35,372.01
101849,2025-02-09,Comfy Standing Desk,Furniture,North,4,440.96,0.1,1587.46,1101.92,485.54
102575,2025-02-09,Comfy Office Chair,Furniture,Central,2,205.71,0.0,411.43,285.15,126.28
103598,2025-02-09,Vivid Webcam HD,Electronics,West,3,41.77,0.1,112.77,77.4,35.37
101228,2025-02-10,Vivid Webcam HD,Electronics,Central,3,46.84,0.0,140.51,104.75,35.76
101819,2025-02-10,Aero Laptop 16,Electronics,Central,4,1395.29,0.0,5581.15,3933.3,1647.85
102410,2025-02-10,Comfy Standing Desk,Furniture,East,4,424.5,0.0,1697.98,1166.62,531.36
102662,2025-02-10,Comfy Office Chair,Furniture,Central,2,204.92,0.0,409.83,228.58,181.25
100467,2025-02-11,Comfy Standing Desk,Furniture,Central,1,403.56,0.0,403.56,258.31,145.25
100969,2025-02-11,Aero Laptop 16,Electronics,South,1,1403.64,0.05,1333.46,852.52,480.94
102656,2025-02-11,Comfy Bookshelf,Furniture,North,3,147.84,0.0,443.51,312.49,131.02
100866,2025-02-12,Sharp Whiteboard,Office Supplies,West,2,68.09,0.0,136.19,91.93,44.26
100965,2025-02-12,Aero Laptop 14,Electronics,East,1,968.1,0.0,968.1,633.6,334.5
102094,2025-02-12,Comfy Office Chair,Furniture,Central,4,234.59,0.1,844.52,586.84,257.68
103277,2025-02-12,Sharp Whiteboard,Office Supplies,North,2,63.8,0.0,127.6,92.27,35.33
103357,2025-02-12,Sharp Whiteboard,Office Supplies,North,1,68.49,0.1,61.64,40.61,21.03
103447,2025-02-12,Sharp Pen Pack,Office Supplies,East,1,7.59,0.0,7.59,4.35,3.24
100936,2025-02-13,Buzz Wireless Earbuds,Electronics,Central,1,78.07,0.0,78.07,54.76,23.31
101385,2025-02-13,Vivid Webcam HD,Electronics,Central,1,45.36,0.0,45.36,29.79,15.57
101885,2025-02-13,Buzz Wireless Earbuds,Electronics,Central,4,83.49,0.1,300.58,212.2,88.38
101376,2025-02-14,Sharp Whiteboard,Office Supplies,North,3,63.64,0.1,171.83,122.74,49.09
101761,2025-02-14,Aero Laptop 16,Electronics,West,3,1329.32,0.05,3788.55,2567.54,1221.01
103123,2025-02-14,Sharp Pen Pack,Office Supplies,North,3,8.23,0.0,24.69,16.12,8.57
100249,2025-02-15,Buzz Bluetooth Speaker,Electronics,South,2,64.0,0.0,128.0,80.68,47.32
102107,2025-02-15,Comfy Standing Desk,Furniture,North,3,423.03,0.1,1142.17,756.57,385.6
102167,2025-02-15,Sharp Whiteboard,Office Supplies,West,1,63.92,0.0,63.92,44.66,19.26
102195,2025-02-15,Vivid Monitor 27in,Electronics,South,2,268.19,0.0,536.38,370.37,166.01
100451,2025-02-16,Buzz Wireless Earbuds,Electronics,North,1,85.8,0.0,85.8,52.3,33.5
100458,2025-02-16,Aero Laptop 16,Electronics,South,6,1335.65,0.1,7212.52,5400.05,1812.47
100853,2025-02-16,Comfy Office Chair,Furniture,Central,4,235.26,0.0,941.03,657.94,283.09
101959,2025-02-16,Aero Laptop 14,Electronics,East,2,916.98,0.0,1833.97,1054.58,779.39
103045,2025-02-16,Sharp Whiteboard,Office Supplies,East,5,63.11,0.0,315.57,230.46,85.11
100245,2025-02-17,Comfy Standing Desk,Furniture,North,4,383.82,0.1,1381.76,1053.74,328.02
100305,2025-02-17,Aero Laptop 14,Electronics,South,2,970.47,0.0,1940.93,1113.48,827.45
101612,2025-02-17,Sharp Pen Pack,Office Supplies,South,1,7.82,0.05,7.43,5.15,2.28
100360,2025-02-18,Comfy Office Chair,Furniture,South,1,226.31,0.0,226.31,143.51,82.8
100566,2025-02-18,Comfy Office Chair,Furniture,West,1,221.65,0.0,221.65,125.87,95.78
102773,2025-02-18,Comfy Office Chair,Furniture,South,1,224.03,0.0,224.03,163.94,60.09
103457,2025-02-18,Comfy Office Chair,Furniture,East,1,217.88,0.0,217.88,146.31,71.57
100235,2025-02-19,Buzz Wireless Earbuds,Electronics,Central,2,84.23,0.0,168.47,98.22,70.25
103077,2025-02-19,Comfy Bookshelf,Furniture,Central,4,142.2,0.0,568.79,352.43,216.36
101559,2025-02-20,Comfy Bookshelf,Furniture,Central,1,147.96,0.0,147.96,100.05,47.91
101862,2025-02-20,Comfy Office Chair,Furniture,North,2,235.21,0.0,470.42,336.5,133.92
102562,2025-02-20,Comfy Standing Desk,Furniture,North,4,423.09,0.0,1692.37,1167.72,524.65
103451,2025-02-20,Sharp Notebook Set,Office Supplies,East,3,11.44,0.0,34.31,22.41,11.9
101405,2025-02-21,Buzz Bluetooth Speaker,Electronics,West,3,62.29,0.1,168.19,137.2,30.99
101475,2025-02-21,Sharp Notebook Set,Office Supplies,,1,11.45,0.0,11.45,7.25,4.2
101722,2025-02-21,Comfy Standing Desk,Furniture,Central,1,382.79,0.0,382.79,278.54,104.25
102156,2025-02-21,Buzz Wireless Earbuds,Electronics,East,1,76.83,0.05,72.98,48.92,24.06
103048,2025-02-21,Vivid Monitor 27in,Electronics,Central,1,279.08,0.0,279.08,163.73,115.35
100226,2025-02-22,Vivid Monitor 27in,Electronics,North,1,263.11,0.0,263.11,162.77,100.34
100648,2025-02-22,Sharp Pen Pack,Office Supplies,West,3,7.61,0.0,22.82,16.06,6.76
100997,2025-02-22,Buzz Bluetooth Speaker,Electronics,North,1,60.7,0.0,60.7,38.2,22.5
102017,2025-02-22,Vivid Monitor 27in,Electronics,North,1,294.79,0.0,294.79,184.08,110.71
103625,2025-02-22,Comfy Office Chair,Furniture,West,1,218.26,0.0,218.26,161.39,56.87
100331,2025-02-23,Buzz Bluetooth Speaker,Electronics,South,1,58.49,0.1,52.64,33.98,18.66
100415,2025-02-23,Sharp Pen Pack,Office Supplies,East,2,8.55,0.0,17.1,10.38,6.72
100516,2025-02-23,Sharp Notebook Set,Office Supplies,East,3,11.38,0.1,30.72,21.81,8.91
100920,2025-02-23,Comfy Office Chair,Furniture,Central,1,211.3,0.0,211.3,116.85,94.45
101867,2025-02-23,Buzz Wireless Earbuds,Electronics,East,2,75.67,0.0,151.34,111.23,40.11
101975,2025-02-23,Sharp Pen Pack,Office Supplies,North,1,8.63,0.0,8.63,5.85,2.78
102802,2025-02-23,Comfy Standing Desk,Furniture,East,1,438.55,0.0,438.55,246.85,191.7
100181,2025-02-24,Aero Laptop 14,Electronics,South,2,1006.75,0.0,2013.49,1413.92,599.57
100259,2025-02-24,Comfy Standing Desk,Furniture,West,1,425.68,0.0,425.68,288.77,136.91
100649,2025-02-24,Sharp Pen Pack,Office Supplies,West,1,8.05,0.1,7.24,4.43,2.81
100709,2025-02-24,Sharp Pen Pack,Office Supplies,West,4,7.51,0.0,30.02,19.52,10.5
101785,2025-02-24,Vivid Webcam HD,Electronics,Central,3,44.86,0.0,134.57,74.62,59.95
101937,2025-02-24,Comfy Office Chair,Furniture,West,2,211.7,0.0,423.4,279.93,143.47
103328,2025-02-24,Sharp Whiteboard,Office Supplies,North,3,63.03,0.1,170.18,116.61,53.57
102046,2025-02-25,Buzz Wireless Earbuds,Electronics,East,2,74.5,0.0,148.99,97.68,51.31
103275,2025-02-25,Vivid Webcam HD,Electronics,South,1,48.44,0.0,48.44,30.06,18.38
101268,2025-02-26,Vivid Webcam HD,Electronics,East,2,42.89,0.0,85.78,49.31,36.47
103261,2025-02-26,Vivid Monitor 27in,Electronics,South,1,293.9,0.15,249.82,212.63,37.19
103391,2025-02-26,Aero Laptop 14,Electronics,,4,993.72,0.0,3974.89,2307.19,1667.7
100219,2025-02-27,Buzz Wireless Earbuds,Electronics,North,3,74.23,0.05,211.57,160.07,51.5
100991,2025-02-27,Buzz Wireless Earbuds,Electronics,East,5,77.57,0.0,387.84,239.95,147.89
102067,2025-02-27,Vivid Webcam HD,Electronics,East,1,47.17,0.0,47.17,30.36,16.81
102277,2025-02-27,Buzz Bluetooth Speaker,Electronics,South,2,60.55,0.0,121.11,76.7,44.41
102464,2025-02-27,Buzz Bluetooth Speaker,Electronics,South,4,64.33,0.1,231.6,166.59,65.01
100414,2025-02-28,Comfy Standing Desk,Furniture,North,1,439.26,0.05,417.29,267.65,149.64
101533,2025-02-28,Comfy Standing Desk,Furniture,South,3,377.95,0.0,1133.86,715.72,418.14
101897,2025-02-28,Sharp Whiteboard,Office Supplies,Central,1,60.33,0.0,60.33,40.93,19.4
102034,2025-02-28,Comfy Office Chair,Furniture,Central,3,235.38,0.0,706.13,490.19,215.94
102765,2025-02-28,Comfy Bookshelf,Furniture,East,1,157.62,0.0,157.62,105.54,52.08
100195,2025-03-01,Sharp Whiteboard,Office Supplies,East,3,66.6,0.0,199.81,132.49,67.32
101550,2025-03-01,Vivid Webcam HD,Electronics,East,1,43.53,0.1,39.18,26.57,12.61
101866,2025-03-01,Sharp Notebook Set,Office Supplies,South,4,11.72,0.0,46.89,28.23,18.66
102227,2025-03-01,Vivid Monitor 27in,Electronics,South,1,289.35,0.0,289.35,192.26,97.09
100140,2025-03-02,Sharp Whiteboard,Office Supplies,North,3,60.98,0.05,173.78,134.22,39.56
101302,2025-03-02,Comfy Office Chair,Furniture,East,3,230.52,0.0,691.55,465.83,225.72
102824,2025-03-02,Comfy Office Chair,Furniture,East,2,224.04,0.0,448.08,277.48,170.6
101306,2025-03-03,Vivid Monitor 27in,Electronics,North,3,280.73,0.0,842.19,471.28,370.91
102766,2025-03-03,Comfy Office Chair,Furniture,Central,1,207.08,0.0,207.08,123.84,83.24
100326,2025-03-05,Aero Laptop 16,Electronics,Central,6,1297.61,0.0,7785.64,4521.42,3264.22
101295,2025-03-05,Comfy Bookshelf,Furniture,West,1,155.8,0.0,155.8,93.5,62.3
101720,2025-03-05,Vivid Monitor 27in,Electronics,East,1,275.7,0.05,261.91,183.46,78.45
102610,2025-03-05,Sharp Whiteboard,Office Supplies,South,1,60.71,0.15,51.61,36.61,15.0
103419,2025-03-05,Sharp Whiteboard,Office Supplies,Central,4,63.11,0.0,252.45,166.98,85.47
100731,2025-03-06,Sharp Notebook Set,Office Supplies,South,3,11.79,0.0,35.38,26.21,9.17
102780,2025-03-06,Sharp Pen Pack,Office Supplies,Central,1,8.43,0.0,8.43,6.22,2.21
103356,2025-03-06,Sharp Pen Pack,Office Supplies,North,1,8.12,0.0,8.12,4.79,3.33
100532,2025-03-07,Comfy Standing Desk,Furniture,Central,5,394.28,0.05,1872.84,1366.43,506.41
100736,2025-03-07,Buzz Bluetooth Speaker,Electronics,North,2,59.57,0.0,119.15,82.02,37.13
101831,2025-03-07,Aero Laptop 14,Electronics,East,1,1009.4,0.1,908.46,639.73,268.73
102201,2025-03-07,Aero Laptop 14,Electronics,Central,1,928.25,0.0,928.25,629.68,298.57
102392,2025-03-07,Comfy Bookshelf,Furniture,South,3,142.45,0.15,363.25,285.44,77.81
103109,2025-03-07,Buzz Wireless Earbuds,Electronics,Central,2,82.78,0.0,165.56,94.74,70.82
103312,2025-03-07,Aero Laptop 16,Electronics,West,1,1212.13,0.15,1030.31,732.03,298.28
103380,2025-03-07,Sharp Notebook Set,Office Supplies,Central,1,12.34,0.0,12.34,9.06,3.28
100352,2025-03-08,Buzz Bluetooth Speaker,Electronics,North,2,59.93,0.0,119.86,80.21,39.65
100703,2025-03-08,Vivid Webcam HD,Electronics,Central,3,48.3,0.1,130.4,106.73,23.67
101414,2025-03-08,Aero Laptop 14,Electronics,North,2,878.88,0.0,1757.77,1258.64,499.13
102059,2025-03-08,Sharp Pen Pack,Office Supplies,South,1,8.26,0.0,8.26,4.75,3.51
102476,2025-03-08,Vivid Webcam HD,Electronics,West,2,41.95,0.0,83.9,46.57,37.33
102692,2025-03-08,Vivid Monitor 27in,Electronics,Central,1,279.22,0.0,279.22,198.03,81.19
102939,2025-03-08,Buzz Bluetooth Speaker,Electronics,South,1,64.42,0.0,64.42,45.78,18.64
103122,2025-03-08,Comfy Standing Desk,Furniture,East,3,394.9,0.0,1184.7,861.5,323.2
103485,2025-03-08,Buzz Wireless Earbuds,Electronics,North,1,82.7,0.0,82.7,50.65,32.05
100231,2025-03-09,Comfy Office Chair,Furniture,East,2,205.9,0.0,411.79,302.72,109.07
100728,2025-03-09,Sharp Pen Pack,Office Supplies,West,1,7.38,0.1,6.64,4.25,2.39
101983,2025-03-09,Comfy Bookshelf,Furniture,East,1,147.55,0.0,147.55,86.32,61.23
102489,2025-03-09,Aero Laptop 14,Electronics,North,2,963.99,0.0,1927.99,1155.34,772.65
102597,2025-03-09,Comfy Office Chair,Furniture,East,1,227.26,0.0,227.26,136.13,91.13
103062,2025-03-09,Comfy Standing Desk,Furniture,South,1,398.9,0.0,398.9,236.22,162.68
100065,2025-03-10,Vivid Webcam HD,Electronics,Central,3,45.21,0.0,135.64,95.43,40.21
100311,2025-03-10,Aero Laptop 16,Electronics,Central,4,1330.85,0.0,5323.4,3327.62,1995.78
100672,2025-03-10,Sharp Whiteboard,Office Supplies,South,1,64.78,0.0,64.78,45.38,19.4
101840,2025-03-10,Comfy Standing Desk,Furniture,Central,2,424.14,0.0,848.28,523.11,325.17
102639,2025-03-10,Comfy Bookshelf,Furniture,South,2,149.99,0.05,284.97,181.71,103.26
102815,2025-03-11,Aero Laptop 16,Electronics,North,2,1259.23,0.0,2518.45,1544.04,974.41
100113,2025-03-12,Comfy Bookshelf,Furniture,North,3,144.89,0.0,434.67,324.36,110.31
101010,2025-03-12,Buzz Wireless Earbuds,Electronics,East,1,78.82,0.0,78.82,46.93,31.89
101528,2025-03-12,Buzz Wireless Earbuds,Electronics,South,1,83.0,0.1,74.7,56.09,18.61
102180,2025-03-12,Vivid Monitor 27in,Electronics,East,1,278.3,0.0,278.3,194.53,83.77
102658,2025-03-12,Comfy Standing Desk,Furniture,South,1,391.79,0.0,391.79,243.15,148.64
100456,2025-03-13,Comfy Office Chair,Furniture,East,2,235.87,0.0,471.74,284.07,187.67
100890,2025-03-13,Comfy Bookshelf,Furniture,West,1,148.38,0.0,148.38,100.53,47.85
101987,2025-03-13,Aero Laptop 14,Electronics,Central,1,986.93,0.0,986.93,665.68,321.25
102261,2025-03-13,Buzz Wireless Earbuds,Electronics,West,2,85.96,0.0,171.92,102.23,69.69
103540,2025-03-13,Comfy Office Chair,Furniture,South,5,218.29,0.05,1036.88,721.3,315.58
100290,2025-03-14,Comfy Bookshelf,Furniture,East,1,148.33,0.0,148.33,95.17,53.16
100437,2025-03-14,Aero Laptop 14,Electronics,Central,1,920.52,0.0,920.52,538.9,381.62
100517,2025-03-14,Buzz Wireless Earbuds,Electronics,North,4,82.08,0.0,328.31,240.66,87.65
100747,2025-03-14,Buzz Wireless Earbuds,Electronics,North,2,78.25,0.0,156.51,114.29,42.22
102970,2025-03-14,Buzz Wireless Earbuds,Electronics,East,2,78.95,0.0,157.91,113.64,44.27
103051,2025-03-14,Buzz Bluetooth Speaker,Electronics,West,2,63.06,0.0,126.12,93.06,33.06
100388,2025-03-15,Sharp Pen Pack,Office Supplies,Central,3,8.33,0.0,24.98,18.36,6.62
100715,2025-03-15,Vivid Webcam HD,Electronics,East,1,45.55,0.0,45.55,29.86,15.69
101053,2025-03-15,Sharp Pen Pack,Office Supplies,North,3,7.71,0.05,21.98,14.08,7.9
102549,2025-03-15,Buzz Bluetooth Speaker,Electronics,Central,3,63.67,0.15,162.36,110.7,51.66
102714,2025-03-15,Sharp Whiteboard,Office Supplies,Central,2,64.68,0.0,129.35,85.1,44.25
100194,2025-03-16,Comfy Office Chair,Furniture,Central,2,203.17,0.0,406.34,301.78,104.56
100637,2025-03-16,Comfy Office Chair,Furniture,South,2,202.45,0.0,404.9,290.46,114.44
101375,2025-03-16,Sharp Pen Pack,Office Supplies,West,5,7.86,0.05,37.34,26.94,10.4
103054,2025-03-16,Aero Laptop 16,Electronics,Central,3,1401.85,0.0,4205.56,2670.86,1534.7
103364,2025-03-16,Comfy Standing Desk,Furniture,Central,4,401.08,0.0,1604.33,1116.5,487.83
100639,2025-03-17,Buzz Bluetooth Speaker,Electronics,East,2,63.55,0.0,127.1,74.1,53.0
100924,2025-03-17,Vivid Webcam HD,Electronics,Central,1,43.19,0.0,43.19,28.97,14.22
