order_id,order_date,product,category,region,quantity,unit_price,discount,revenue,cost,profit,year,month,year_month,profit_margin
100207,2024-11-02,Aero Laptop 16,Electronics,West,3,1294.03,0.15,3299.77,2627.5,672.27,2024,11,2024-11,0.2037
100862,2024-11-02,Sharp Notebook Set,Office Supplies,South,1,11.41,0.0,11.41,6.69,4.72,2024,11,2024-11,0.4137
101246,2024-11-02,Sharp Notebook Set,Office Supplies,West,1,12.35,0.0,12.35,8.14,4.21,2024,11,2024-11,0.3409
102589,2024-11-02,Buzz Wireless Earbuds,Electronics,West,1,80.68,0.0,80.68,48.83,31.85,2024,11,2024-11,0.3948
100139,2024-11-03,Aero Laptop 16,Electronics,South,2,1335.9,0.0,2671.8,1933.39,738.41,2024,11,2024-11,0.2764
101187,2024-11-03,Aero Laptop 16,Electronics,South,3,1268.09,0.05,3614.05,2669.41,944.64,2024,11,2024-11,0.2614
101227,2024-11-03,Comfy Bookshelf,Furniture,East,1,154.84,0.0,154.84,85.29,69.55,2024,11,2024-11,0.4492
101623,2024-11-03,Aero Laptop 14,Electronics,South,1,952.39,0.0,952.39,546.87,405.52,2024,11,2024-11,0.4258
102089,2024-11-03,Sharp Notebook Set,Office Supplies,Central,5,11.53,0.0,57.63,43.19,14.44,2024,11,2024-11,0.2506
102168,2024-11-03,Vivid Webcam HD,Electronics,West,3,42.79,0.15,109.11,84.71,24.4,2024,11,2024-11,0.2236
102364,2024-11-03,Buzz Wireless Earbuds,Electronics,South,1,76.83,0.0,76.83,43.37,33.46,2024,11,2024-11,0.4355
102466,2024-11-03,Aero Laptop 14,Electronics,Central,4,886.44,0.0,3545.77,2283.32,1262.45,2024,11,2024-11,0.356
103037,2024-11-03,Vivid Monitor 27in,Electronics,Unknown,1,277.29,0.0,277.29,175.52,101.77,2024,11,2024-11,0.367
100121,2024-11-04,Sharp Notebook Set,Office Supplies,North,3,11.1,0.1,29.98,22.43,7.55,2024,11,2024-11,0.2518
100585,2024-11-04,Sharp Notebook Set,Office Supplies,South,1,11.55,0.0,11.55,7.66,3.89,2024,11,2024-11,0.3368
101259,2024-11-04,Comfy Standing Desk,Furniture,East,3,397.68,0.0,1193.05,830.49,362.56,2024,11,2024-11,0.3039
102117,2024-11-04,Sharp Whiteboard,Office Supplies,East,1,64.28,0.05,61.07,44.17,16.9,2024,11,2024-11,0.2767
102148,2024-11-04,Sharp Pen Pack,Office Supplies,West,2,8.48,0.1,15.27,11.43,3.84,2024,11,2024-11,0.2515
100092,2024-11-05,Aero Laptop 16,Electronics,East,1,1296.62,0.0,1296.62,853.14,443.48,2024,11,2024-11,0.342
100279,2024-11-05,Comfy Office Chair,Furniture,North,2,203.13,0.0,406.26,265.5,140.76,2024,11,2024-11,0.3465
100483,2024-11-05,Aero Laptop 14,Electronics,Central,1,900.13,0.0,900.13,524.7,375.43,2024,11,2024-11,0.4171
100945,2024-11-05,Comfy Standing Desk,Furniture,South,2,406.21,0.0,812.41,605.81,206.6,2024,11,2024-11,0.2543
101398,2024-11-05,Comfy Office Chair,Furniture,East,1,227.55,0.0,227.55,141.31,86.24,2024,11,2024-11,0.379
102353,2024-11-05,Comfy Bookshelf,Furniture,Central,1,152.01,0.1,136.81,89.27,47.54,2024,11,2024-11,0.3475
102728,2024-11-05,Buzz Bluetooth Speaker,Electronics,West,3,59.03,0.0,177.08,100.08,77.0,2024,11,2024-11,0.4348
103560,2024-11-05,Buzz Wireless Earbuds,Electronics,South,1,76.08,0.0,76.08,43.39,32.69,2024,11,2024-11,0.4297
100355,2024-11-06,Comfy Office Chair,Furniture,East,2,223.34,0.0,446.68,248.57,198.11,2024,11,2024-11,0.4435
101273,2024-11-06,Comfy Office Chair,Furniture,Central,1,220.52,0.0,220.52,137.01,83.51,2024,11,2024-11,0.3787
101891,2024-11-06,Sharp Notebook Set,Office Supplies,North,1,12.64,0.0,12.64,7.11,5.53,2024,11,2024-11,0.4375
103407,2024-11-06,Sharp Whiteboard,Office Supplies,Central,1,70.13,0.0,70.13,51.76,18.37,2024,11,2024-11,0.2619
101020,2024-11-07,Aero Laptop 14,Electronics,South,3,905.17,0.0,2715.51,1952.99,762.52,2024,11,2024-11,0.2808
102030,2024-11-07,Comfy Office Chair,Furniture,West,4,232.03,0.0,928.11,641.85,286.26,2024,11,2024-11,0.3084
102679,2024-11-07,Buzz Bluetooth Speaker,Electronics,South,2,64.26,0.05,122.09,75.85,46.24,2024,11,2024-11,0.3787
102772,2024-11-07,Buzz Bluetooth Speaker,Electronics,West,2,63.57,0.1,114.43,85.86,28.57,2024,11,2024-11,0.2497
103187,2024-11-07,Comfy Bookshelf,Furniture,North,2,148.02,0.15,251.63,170.62,81.01,2024,11,2024-11,0.3219
100082,2024-11-08,Comfy Bookshelf,Furniture,East,1,152.28,0.0,152.28,101.1,51.18,2024,11,2024-11,0.3361
100248,2024-11-08,Sharp Pen Pack,Office Supplies,South,3,8.16,0.0,24.48,16.81,7.67,2024,11,2024-11,0.3133
100365,2024-11-08,Buzz Wireless Earbuds,Electronics,Central,1,83.6,0.0,83.6,53.4,30.2,2024,11,2024-11,0.3612
101186,2024-11-08,Comfy Bookshelf,Furniture,South,1,143.61,0.0,143.61,79.21,64.4,2024,11,2024-11,0.4484
101767,2024-11-08,Sharp Pen Pack,Office Supplies,West,1,7.93,0.05,7.53,5.59,1.94,2024,11,2024-11,0.2576
102190,2024-11-08,Comfy Bookshelf,Furniture,East,3,143.68,0.0,431.05,238.88,192.17,2024,11,2024-11,0.4458
102962,2024-11-08,Vivid Monitor 27in,Electronics,Central,4,302.18,0.0,1208.72,873.23,335.49,2024,11,2024-11,0.2776
103377,2024-11-08,Sharp Pen Pack,Office Supplies,West,4,7.51,0.1,27.05,22.2,4.85,2024,11,2024-11,0.1793
103559,2024-11-08,Aero Laptop 14,Electronics,Central,1,879.56,0.0,879.56,602.08,277.48,2024,11,2024-11,0.3155
100297,2024-11-09,Aero Laptop 14,Electronics,East,1,1018.63,0.05,967.7,724.26,243.44,2024,11,2024-11,0.2516
101095,2024-11-09,Sharp Pen Pack,Office Supplies,East,1,7.75,0.0,7.75,5.74,2.01,2024,11,2024-11,0.2594
101553,2024-11-09,Buzz Bluetooth Speaker,Electronics,South,1,59.13,0.0,59.13,40.02,19.11,2024,11,2024-11,0.3232
101711,2024-11-09,Buzz Bluetooth Speaker,Electronics,East,2,57.05,0.05,108.39,71.04,37.35,2024,11,2024-11,0.3446
101816,2024-11-09,Comfy Office Chair,Furniture,West,1,212.48,0.0,212.48,153.39,59.09,2024,11,2024-11,0.2781
101877,2024-11-09,Sharp Pen Pack,Office Supplies,Central,2,8.51,0.0,17.01,12.04,4.97,2024,11,2024-11,0.2922
102350,2024-11-09,Sharp Pen Pack,Office Supplies,Central,1,8.58,0.0,8.58,6.33,2.25,2024,11,2024-11,0.2622
102355,2024-11-09,Vivid Webcam HD,Electronics,Central,4,44.76,0.0,179.03,121.08,57.95,2024,11,2024-11,0.3237
102661,2024-11-09,Sharp Pen Pack,Office Supplies,Central,3,8.47,0.0,25.42,17.25,8.17,2024,11,2024-11,0.3214
103503,2024-11-09,Vivid Webcam HD,Electronics,Central,3,44.84,0.1,121.07,75.83,45.24,2024,11,2024-11,0.3737
101163,2024-11-10,Aero Laptop 16,Electronics,West,1,1315.93,0.0,1315.93,755.45,560.48,2024,11,2024-11,0.4259
102288,2024-11-10,Comfy Standing Desk,Furniture,West,1,386.21,0.0,386.21,223.74,162.47,2024,11,2024-11,0.4207
102653,2024-11-10,Sharp Notebook Set,Office Supplies,Central,1,11.05,0.0,11.05,7.43,3.62,2024,11,2024-11,0.3276
102809,2024-11-10,Buzz Bluetooth Speaker,Electronics,South,4,63.07,0.0,252.29,143.94,108.35,2024,11,2024-11,0.4295
103189,2024-11-10,Sharp Pen Pack,Office Supplies,South,1,8.16,0.0,8.16,4.49,3.67,2024,11,2024-11,0.4498
103442,2024-11-10,Sharp Pen Pack,Office Supplies,South,3,8.34,0.1,22.52,17.45,5.07,2024,11,2024-11,0.2251
100383,2024-11-11,Comfy Standing Desk,Furniture,North,2,422.62,0.0,845.24,570.59,274.65,2024,11,2024-11,0.3249
101469,2024-11-11,Buzz Bluetooth Speaker,Electronics,West,3,60.63,0.0,181.88,130.39,51.49,2024,11,2024-11,0.2831
101634,2024-11-11,Buzz Wireless Earbuds,Electronics,East,3,86.15,0.0,258.45,181.09,77.36,2024,11,2024-11,0.2993
101694,2024-11-11,Buzz Bluetooth Speaker,Electronics,North,4,61.93,0.0,247.72,169.06,78.66,2024,11,2024-11,0.3175
102898,2024-11-11,Vivid Monitor 27in,Electronics,Central,2,301.95,0.0,603.9,430.3,173.6,2024,11,2024-11,0.2875
100938,2024-11-12,Comfy Office Chair,Furniture,East,5,216.12,0.0,1080.6,727.47,353.13,2024,11,2024-11,0.3268
101978,2024-11-12,Aero Laptop 14,Electronics,West,1,912.46,0.0,912.46,515.1,397.36,2024,11,2024-11,0.4355
103441,2024-11-12,Comfy Bookshelf,Furniture,South,4,141.85,0.0,567.41,384.77,182.64,2024,11,2024-11,0.3219
100127,2024-11-13,Vivid Monitor 27in,Electronics,South,4,259.43,0.0,1037.7,661.77,375.93,2024,11,2024-11,0.3623
100775,2024-11-13,Comfy Standing Desk,Furniture,South,2,402.83,0.05,765.38,572.51,192.87,2024,11,2024-11,0.252
102123,2024-11-13,Aero Laptop 14,Electronics,Central,3,905.79,0.0,2717.38,1557.82,1159.56,2024,11,2024-11,0.4267
102349,2024-11-13,Vivid Webcam HD,Electronics,West,2,45.36,0.0,90.72,66.96,23.76,2024,11,2024-11,0.2619
102584,2024-11-13,Aero Laptop 14,Electronics,West,1,982.86,0.0,982.86,684.0,298.86,2024,11,2024-11,0.3041
102626,2024-11-13,Sharp Whiteboard,Office Supplies,West,3,63.18,0.0,189.53,138.84,50.69,2024,11,2024-11,0.2675
100771,2024-11-14,Sharp Pen Pack,Office Supplies,North,1,8.33,0.0,8.33,5.51,2.82,2024,11,2024-11,0.3385
102132,2024-11-14,Comfy Office Chair,Furniture,South,4,234.11,0.0,936.45,610.12,326.33,2024,11,2024-11,0.3485
102159,2024-11-14,Aero Laptop 14,Electronics,South,3,951.86,0.0,2855.59,2101.63,753.96,2024,11,2024-11,0.264
102326,2024-11-14,Buzz Wireless Earbuds,Electronics,Central,3,79.53,0.0,238.6,174.18,64.42,2024,11,2024-11,0.27
102393,2024-11-14,Comfy Standing Desk,Furniture,East,2,391.54,0.1,704.76,449.75,255.01,2024,11,2024-11,0.3618
102757,2024-11-14,Sharp Whiteboard,Office Supplies,South,2,61.07,0.05,116.03,73.35,42.68,2024,11,2024-11,0.3678
103237,2024-11-14,Comfy Bookshelf,Furniture,West,6,152.6,0.0,915.58,659.24,256.34,2024,11,2024-11,0.28
103346,2024-11-14,Vivid Monitor 27in,Electronics,Central,1,263.14,0.15,223.67,191.74,31.93,2024,11,2024-11,0.1428
100063,2024-11-15,Aero Laptop 16,Electronics,East,3,1242.87,0.0,3728.61,2414.5,1314.11,2024,11,2024-11,0.3524
100153,2024-11-15,Buzz Wireless Earbuds,Electronics,East,2,82.87,0.0,165.75,102.47,63.28,2024,11,2024-11,0.3818
100545,2024-11-15,Comfy Standing Desk,Furniture,Central,4,394.6,0.0,1578.38,1172.88,405.5,2024,11,2024-11,0.2569
100643,2024-11-15,Aero Laptop 14,Electronics,West,2,991.65,0.0,1983.29,1095.9,887.39,2024,11,2024-11,0.4474
102113,2024-11-15,Comfy Office Chair,Furniture,West,3,228.63,0.0,685.9,463.7,222.2,2024,11,2024-11,0.324
102251,2024-11-15,Comfy Office Chair,Furniture,Central,2,234.55,0.0,469.1,293.45,175.65,2024,11,2024-11,0.3744
102548,2024-11-15,Buzz Wireless Earbuds,Electronics,West,1,80.13,0.0,80.13,49.9,30.23,2024,11,2024-11,0.3773
102823,2024-11-15,Comfy Office Chair,Furniture,North,2,222.58,0.15,378.39,321.45,56.94,2024,11,2024-11,0.1505
103029,2024-11-15,Buzz Wireless Earbuds,Electronics,West,3,84.73,0.0,254.2,167.89,86.31,2024,11,2024-11,0.3395
100660,2024-11-16,Vivid Monitor 27in,Electronics,West,2,274.95,0.0,549.89,394.37,155.52,2024,11,2024-11,0.2828
102281,2024-11-16,Aero Laptop 16,Electronics,South,1,1397.06,0.0,1397.06,780.79,616.27,2024,11,2024-11,0.4411
102415,2024-11-16,Buzz Wireless Earbuds,Electronics,South,2,83.83,0.15,142.5,98.29,44.21,2024,11,2024-11,0.3102
102871,2024-11-16,Vivid Monitor 27in,Electronics,Central,2,278.24,0.0,556.47,351.05,205.42,2024,11,2024-11,0.3691
103269,2024-11-16,Sharp Notebook Set,Office Supplies,South,2,11.28,0.0,22.57,12.44,10.13,2024,11,2024-11,0.4488
103408,2024-11-16,Vivid Webcam HD,Electronics,West,4,44.05,0.0,176.2,124.61,51.59,2024,11,2024-11,0.2928
101309,2024-11-17,Comfy Standing Desk,Furniture,South,3,437.37,0.05,1246.5,785.51,460.99,2024,11,2024-11,0.3698
101567,2024-11-17,Comfy Standing Desk,Furniture,East,1,408.39,0.0,408.39,241.62,166.77,2024,11,2024-11,0.4084
101882,2024-11-17,Buzz Wireless Earbuds,Electronics,South,1,75.52,0.0,75.52,51.59,23.93,2024,11,2024-11,0.3169
102110,2024-11-17,Buzz Wireless Earbuds,Electronics,West,1,83.19,0.0,83.19,56.73,26.46,2024,11,2024-11,0.3181
102513,2024-11-17,Buzz Wireless Earbuds,Electronics,South,1,84.11,0.0,84.11,52.29,31.82,2024,11,2024-11,0.3783
102674,2024-11-17,Comfy Bookshelf,Furniture,Central,1,160.75,0.0,160.75,103.77,56.98,2024,11,2024-11,0.3545
102926,2024-11-17,Vivid Monitor 27in,Electronics,West,5,277.73,0.0,1388.67,791.22,597.45,2024,11,2024-11,0.4302
103047,2024-11-17,Comfy Bookshelf,Furniture,West,1,148.99,0.0,148.99,104.95,44.04,2024,11,2024-11,0.2956
100417,2024-11-18,Sharp Whiteboard,Office Supplies,South,2,62.26,0.0,124.53,72.95,51.58,2024,11,2024-11,0.4142
101360,2024-11-18,Sharp Whiteboard,Office Supplies,Central,3,64.72,0.15,165.04,121.25,43.79,2024,11,2024-11,0.2653
101719,2024-11-18,Vivid Monitor 27in,Electronics,Central,2,290.74,0.15,494.26,335.76,158.5,2024,11,2024-11,0.3207
101864,2024-11-18,Aero Laptop 16,Electronics,Central,2,1318.56,0.0,2637.12,1950.89,686.23,2024,11,2024-11,0.2602
102125,2024-11-18,Comfy Office Chair,Furniture,Central,3,216.63,0.0,649.9,403.61,246.29,2024,11,2024-11,0.379
102214,2024-11-18,Vivid Webcam HD,Electronics,North,4,42.16,0.05,160.22,120.75,39.47,2024,11,2024-11,0.2463
100223,2024-11-19,Aero Laptop 14,Electronics,South,1,937.68,0.05,890.8,529.04,361.76,2024,11,2024-11,0.4061
100397,2024-11-19,Sharp Pen Pack,Office Supplies,Central,3,8.3,0.1,22.4,18.55,3.85,2024,11,2024-11,0.1719
100667,2024-11-19,Aero Laptop 14,Electronics,East,3,947.6,0.0,2842.79,1573.97,1268.82,2024,11,2024-11,0.4463
100763,2024-11-19,Sharp Pen Pack,Office Supplies,South,1,7.7,0.05,7.31,4.28,3.03,2024,11,2024-11,0.4145
102178,2024-11-19,Buzz Wireless Earbuds,Electronics,West,1,85.72,0.15,72.87,47.47,25.4,2024,11,2024-11,0.3486
102184,2024-11-19,Vivid Monitor 27in,Electronics,Central,4,279.16,0.0,1116.64,661.18,455.46,2024,11,2024-11,0.4079
102185,2024-11-19,Comfy Standing Desk,Furniture,East,2,417.93,0.0,835.86,484.03,351.83,2024,11,2024-11,0.4209
102389,2024-11-19,Sharp Notebook Set,Office Supplies,East,1,11.22,0.0,11.22,6.65,4.57,2024,11,2024-11,0.4073
103434,2024-11-19,Comfy Standing Desk,Furniture,West,1,423.05,0.0,423.05,249.01,174.04,2024,11,2024-11,0.4114
100034,2024-11-20,Buzz Bluetooth Speaker,Electronics,North,7,62.99,0.05,418.87,297.7,121.17,2024,11,2024-11,0.2893
100215,2024-11-20,Buzz Bluetooth Speaker,Electronics,Central,3,63.54,0.0,190.61,141.28,49.33,2024,11,2024-11,0.2588
100870,2024-11-20,Sharp Whiteboard,Office Supplies,West,2,63.76,0.0,127.53,78.71,48.82,2024,11,2024-11,0.3828
100888,2024-11-20,Comfy Bookshelf,Furniture,Central,1,142.05,0.0,142.05,95.0,47.05,2024,11,2024-11,0.3312
101904,2024-11-20,Comfy Bookshelf,Furniture,Central,4,144.34,0.0,577.38,414.93,162.45,2024,11,2024-11,0.2814
102153,2024-11-20,Sharp Whiteboard,Office Supplies,East,4,60.89,0.05,231.38,146.25,85.13,2024,11,2024-11,0.3679
102494,2024-11-20,Sharp Notebook Set,Office Supplies,East,2,11.56,0.0,23.11,16.71,6.4,2024,11,2024-11,0.2769
101914,2024-11-21,Aero Laptop 14,Electronics,West,2,889.22,0.0,1778.44,1072.54,705.9,2024,11,2024-11,0.3969
102128,2024-11-21,Sharp Notebook Set,Office Supplies,East,2,11.46,0.05,21.77,14.91,6.86,2024,11,2024-11,0.3151
102814,2024-11-21,Buzz Wireless Earbuds,Electronics,North,1,83.27,0.0,83.27,46.88,36.39,2024,11,2024-11,0.437
100800,2024-11-22,Sharp Notebook Set,Office Supplies,Central,1,12.6,0.0,12.6,8.11,4.49,2024,11,2024-11,0.3563
100913,2024-11-22,Buzz Bluetooth Speaker,Electronics,Central,1,60.18,0.05,57.17,36.24,20.93,2024,11,2024-11,0.3661
102594,2024-11-22,Vivid Webcam HD,Electronics,Central,3,43.77,0.0,131.31,88.55,42.76,2024,11,2024-11,0.3256
103169,2024-11-22,Sharp Whiteboard,Office Supplies,North,5,70.05,0.0,350.25,217.76,132.49,2024,11,2024-11,0.3783
103206,2024-11-22,Aero Laptop 16,Electronics,South,1,1296.45,0.0,1296.45,861.62,434.83,2024,11,2024-11,0.3354
103276,2024-11-22,Comfy Bookshelf,Furniture,South,1,155.96,0.0,155.96,108.27,47.69,2024,11,2024-11,0.3058
103401,2024-11-22,Buzz Wireless Earbuds,Electronics,Central,2,79.5,0.0,158.99,93.26,65.73,2024,11,2024-11,0.4134
100948,2024-11-23,Comfy Bookshelf,Furniture,North,2,150.29,0.0,300.57,175.39,125.18,2024,11,2024-11,0.4165
101637,2024-11-23,Aero Laptop 14,Electronics,South,1,981.49,0.0,981.49,688.42,293.07,2024,11,2024-11,0.2986
101704,2024-11-23,Comfy Bookshelf,Furniture,West,1,160.62,0.15,136.53,91.39,45.14,2024,11,2024-11,0.3306
102633,2024-11-23,Sharp Whiteboard,Office Supplies,East,1,63.67,0.0,63.67,41.83,21.84,2024,11,2024-11,0.343
102894,2024-11-23,Buzz Bluetooth Speaker,Electronics,South,1,56.19,0.0,56.19,32.26,23.93,2024,11,2024-11,0.4259
103519,2024-11-23,Comfy Standing Desk,Furniture,Central,5,438.28,0.0,2191.4,1213.55,977.85,2024,11,2024-11,0.4462
100504,2024-11-24,Aero Laptop 14,Electronics,West,3,1005.81,0.15,2564.82,1802.44,762.38,2024,11,2024-11,0.2972
100915,2024-11-24,Buzz Wireless Earbuds,Electronics,South,1,74.02,0.1,66.62,50.84,15.78,2024,11,2024-11,0.2369
100985,2024-11-24,Sharp Notebook Set,Office Supplies,Central,2,11.53,0.05,21.9,13.45,8.45,2024,11,2024-11,0.3858
101013,2024-11-24,Comfy Office Chair,Furniture,Central,1,226.04,0.0,226.04,125.16,100.88,2024,11,2024-11,0.4463
101073,2024-11-24,Vivid Monitor 27in,Electronics,South,1,291.76,0.0,291.76,186.51,105.25,2024,11,2024-11,0.3607
101341,2024-11-24,Buzz Wireless Earbuds,Electronics,South,2,80.17,0.0,160.34,116.74,43.6,2024,11,2024-11,0.2719
102979,2024-11-24,Sharp Pen Pack,Office Supplies,Central,2,8.21,0.1,14.77,12.21,2.56,2024,11,2024-11,0.1733
100830,2024-11-25,Vivid Monitor 27in,Electronics,Central,3,286.96,0.0,860.89,607.78,253.11,2024,11,2024-11,0.294
101031,2024-11-25,Comfy Standing Desk,Furniture,West,3,406.6,0.1,1097.81,850.6,247.21,2024,11,2024-11,0.2252
101256,2024-11-25,Comfy Standing Desk,Furniture,North,4,425.33,0.0,1701.32,1073.37,627.95,2024,11,2024-11,0.3691
101546,2024-11-25,Buzz Bluetooth Speaker,Electronics,East,1,60.85,0.0,60.85,37.52,23.33,2024,11,2024-11,0.3834
102468,2024-11-25,Aero Laptop 14,Electronics,Central,1,1014.58,0.0,1014.58,639.62,374.96,2024,11,2024-11,0.3696
102508,2024-11-25,Comfy Standing Desk,Furniture,South,1,408.04,0.0,408.04,270.57,137.47,2024,11,2024-11,0.3369
102644,2024-11-25,Comfy Standing Desk,Furniture,West,7,380.98,0.0,2666.86,1796.13,870.73,2024,11,2024-11,0.3265
102820,2024-11-25,Sharp Whiteboard,Office Supplies,North,1,67.56,0.0,67.56,42.02,25.54,2024,11,2024-11,0.378
102910,2024-11-25,Vivid Monitor 27in,Electronics,North,3,276.48,0.0,829.45,587.94,241.51,2024,11,2024-11,0.2912
100012,2024-11-26,Sharp Whiteboard,Office Supplies,East,2,66.54,0.0,133.07,82.57,50.5,2024,11,2024-11,0.3795
101159,2024-11-26,Sharp Pen Pack,Office Supplies,North,1,8.0,0.0,8.0,5.7,2.3,2024,11,2024-11,0.2875
101301,2024-11-26,Sharp Whiteboard,Office Supplies,West,1,61.99,0.0,61.99,40.41,21.58,2024,11,2024-11,0.3481
102001,2024-11-26,Vivid Monitor 27in,Electronics,South,1,287.38,0.0,287.38,203.26,84.12,2024,11,2024-11,0.2927
102534,2024-11-26,Comfy Office Chair,Furniture,Central,3,220.88,0.05,629.51,436.06,193.45,2024,11,2024-11,0.3073
103426,2024-11-26,Comfy Standing Desk,Furniture,North,2,394.71,0.0,789.43,500.52,288.91,2024,11,2024-11,0.366
100761,2024-11-27,Sharp Pen Pack,Office Supplies,South,2,7.99,0.0,15.99,11.26,4.73,2024,11,2024-11,0.2958
101535,2024-11-27,Sharp Notebook Set,Office Supplies,West,2,11.23,0.05,21.33,16.06,5.27,2024,11,2024-11,0.2471
101627,2024-11-27,Comfy Bookshelf,Furniture,East,3,154.76,0.0,464.29,256.72,207.57,2024,11,2024-11,0.4471
101769,2024-11-27,Sharp Whiteboard,Office Supplies,East,3,68.31,0.15,174.19,123.22,50.97,2024,11,2024-11,0.2926
102433,2024-11-27,Aero Laptop 14,Electronics,Central,3,1000.96,0.1,2702.59,1901.51,801.08,2024,11,2024-11,0.2964
100966,2024-11-28,Vivid Webcam HD,Electronics,East,3,43.21,0.0,129.62,92.19,37.43,2024,11,2024-11,0.2888
101078,2024-11-28,Comfy Bookshelf,Furniture,Central,3,157.75,0.0,473.24,281.39,191.85,2024,11,2024-11,0.4054
101424,2024-11-28,Sharp Whiteboard,Office Supplies,North,2,62.64,0.0,125.29,80.64,44.65,2024,11,2024-11,0.3564
102196,2024-11-28,Sharp Notebook Set,Office Supplies,North,1,12.29,0.15,10.45,8.79,1.66,2024,11,2024-11,0.1589
102279,2024-11-28,Sharp Whiteboard,Office Supplies,West,1,65.33,0.0,65.33,41.32,24.01,2024,11,2024-11,0.3675
102421,2024-11-28,Buzz Wireless Earbuds,Electronics,South,3,80.38,0.0,241.14,170.7,70.44,2024,11,2024-11,0.2921
102788,2024-11-28,Sharp Notebook Set,Office Supplies,East,4,12.32,0.0,49.29,34.43,14.86,2024,11,2024-11,0.3015
103387,2024-11-28,Sharp Notebook Set,Office Supplies,North,2,11.44,0.1,20.59,16.8,3.79,2024,11,2024-11,0.1841
101032,2024-11-29,Sharp Whiteboard,Office Supplies,East,2,63.96,0.0,127.92,93.54,34.38,2024,11,2024-11,0.2688
101402,2024-11-29,Sharp Notebook Set,Office Supplies,Central,1,11.17,0.0,11.17,6.5,4.67,2024,11,2024-11,0.4181
100300,2024-11-30,Vivid Webcam HD,Electronics,West,3,45.65,0.0,136.95,88.18,48.77,2024,11,2024-11,0.3561
101287,2024-11-30,Buzz Bluetooth Speaker,Electronics,East,4,63.75,0.15,216.74,165.45,51.29,2024,11,2024-11,0.2366
102157,2024-11-30,Comfy Standing Desk,Furniture,West,1,395.37,0.0,395.37,247.49,147.88,2024,11,2024-11,0.374
100285,2024-12-01,Comfy Standing Desk,Furniture,South,4,430.26,0.0,1721.03,1161.7,559.33,2024,12,2024-12,0.325
100317,2024-12-01,Aero Laptop 14,Electronics,North,1,941.47,0.0,941.47,698.29,243.18,2024,12,2024-12,0.2583
100727,2024-12-01,Comfy Standing Desk,Furniture,East,3,421.43,0.0,1264.28,899.12,365.16,2024,12,2024-12,0.2888
100946,2024-12-01,Sharp Pen Pack,Office Supplies,West,3,8.15,0.0,24.45,13.98,10.47,2024,12,2024-12,0.4282
101466,2024-12-01,Vivid Monitor 27in,Electronics,Central,2,272.89,0.15,463.91,365.04,98.87,2024,12,2024-12,0.2131
103024,2024-12-01,Comfy Bookshelf,Furniture,North,1,158.31,0.0,158.31,114.61,43.7,2024,12,2024-12,0.276
103325,2024-12-01,Comfy Standing Desk,Furniture,East,1,391.56,0.1,352.4,216.69,135.71,2024,12,2024-12,0.3851
103463,2024-12-01,Sharp Notebook Set,Office Supplies,North,1,11.78,0.0,11.78,8.75,3.03,2024,12,2024-12,0.2572
100463,2024-12-02,Aero Laptop 14,Electronics,South,3,1008.44,0.0,3025.32,1987.37,1037.95,2024,12,2024-12,0.3431
101505,2024-12-02,Comfy Standing Desk,Furniture,East,1,406.14,0.05,385.83,264.42,121.41,2024,12,2024-12,0.3147
102329,2024-12-02,Aero Laptop 16,Electronics,East,1,1288.58,0.0,1288.58,888.15,400.43,2024,12,2024-12,0.3108
103192,2024-12-02,Sharp Whiteboard,Office Supplies,North,2,60.59,0.0,121.18,67.96,53.22,2024,12,2024-12,0.4392
100020,2024-12-03,Aero Laptop 16,Electronics,East,2,1245.35,0.0,2490.7,1741.74,748.96,2024,12,2024-12,0.3007
100937,2024-12-03,Aero Laptop 14,Electronics,South,1,929.09,0.0,929.09,622.44,306.65,2024,12,2024-12,0.3301
101922,2024-12-03,Comfy Office Chair,Furniture,North,1,211.5,0.1,190.35,136.74,53.61,2024,12,2024-12,0.2816
102252,2024-12-03,Aero Laptop 16,Electronics,Central,2,1384.63,0.1,2492.34,1707.6,784.74,2024,12,2024-12,0.3149
100484,2024-12-04,Buzz Wireless Earbuds,Electronics,West,2,73.81,0.15,125.47,92.32,33.15,2024,12,2024-12,0.2642
100982,2024-12-04,Buzz Wireless Earbuds,Electronics,Central,4,83.17,0.0,332.68,210.57,122.11,2024,12,2024-12,0.367
101085,2024-12-04,Buzz Bluetooth Speaker,Electronics,Central,2,63.0,0.0,125.99,84.59,41.4,2024,12,2024-12,0.3286
101352,2024-12-04,Sharp Notebook Set,Office Supplies,North,2,11.08,0.0,22.16,15.86,6.3,2024,12,2024-12,0.2843
101737,2024-12-04,Comfy Office Chair,Furniture,North,3,229.12,0.1,618.62,460.63,157.99,2024,12,2024-12,0.2554
101976,2024-12-04,Vivid Webcam HD,Electronics,North,1,47.67,0.0,47.67,26.75,20.92,2024,12,2024-12,0.4389
102091,2024-12-04,Vivid Webcam HD,Electronics,West,1,48.37,0.0,48.37,29.79,18.58,2024,12,2024-12,0.3841
102520,2024-12-04,Comfy Standing Desk,Furniture,North,3,377.22,0.05,1075.07,808.59,266.48,2024,12,2024-12,0.2479
102590,2024-12-04,Aero Laptop 16,Electronics,Central,3,1345.36,0.0,4036.07,2976.87,1059.2,2024,12,2024-12,0.2624
102603,2024-12-04,Comfy Bookshelf,Furniture,Central,1,138.1,0.05,131.2,78.08,53.12,2024,12,2024-12,0.4049
